time;direction;DLC;;id
1.060.350;Rx;8;10 27 00 00 00 00 00 37;261
1.060.636;Rx;8;00 07 E7 03 82 13 C2 0F;417333248x
1.060.923;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.070.888;Rx;8;00 02 00 00 02 00 00 00;18
1.079.653;Rx;8;25 03 00 00 00 00 00 28;258
1.079.903;Rx;8;00 00 00 00 00 00 00 00;259
1.080.151;Rx;8;B2 20 00 00 00 00 00 D2;260
1.080.399;Rx;8;10 27 00 00 00 00 00 37;261
1.080.684;Rx;8;00 07 E7 03 99 13 C2 0F;417333248x
1.080.970;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.091.885;Rx;8;00 02 00 00 02 00 00 00;18
1.094.877;Rx;8;02 00 00 00 1F 00 CB 02;785
1.099.688;Rx;8;25 03 00 00 00 00 00 28;258
1.099.938;Rx;8;00 00 00 00 00 00 00 00;259
1.100.186;Rx;8;B2 20 00 00 00 00 00 D2;260
1.100.434;Rx;8;10 27 00 00 00 00 00 37;261
1.100.716;Rx;8;00 07 E7 03 9B 13 C5 0F;417333248x
1.101.003;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.117.886;Rx;8;00 00 3C 37 00 00 00 00;274
1.119.732;Rx;8;25 03 00 00 00 00 00 28;258
1.119.982;Rx;8;00 00 00 00 00 00 00 00;259
1.120.231;Rx;8;B2 20 00 00 00 00 00 D2;260
1.120.479;Rx;8;10 27 00 00 00 00 00 37;261
1.120.765;Rx;8;00 07 E7 03 C4 13 C5 0F;417333248x
1.121.051;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.125.893;Rx;8;00 02 00 00 02 00 00 00;18
1.127.887;Rx;8;05 05 03 03 01 00 03 03;789
1.128.891;Rx;8;01 00 00 00 00 00 00 00;275
1.137.744;Rx;8;03 03 01 02 00 00 00 00;771
1.137.988;Rx;8;18 04 1C 00 00 16 03 00;770
1.138.220;Rx;8;02 54 51 4C 30 30 31 47;772
1.139.128;Rx;8;00 00 C8 00 00 00 07 CF;513
1.139.376;Rx;8;08 01 00 00 00 00 00 09;514
1.139.614;Rx;8;82 C4 4F F1 03 FB E4 3E;515
1.142.209;Rx;8;25 03 00 00 00 00 00 28;258
1.142.459;Rx;8;00 00 00 00 00 00 00 00;259
1.142.707;Rx;8;B2 20 00 00 00 00 00 D2;260
1.142.955;Rx;8;10 27 00 00 00 00 00 37;261
1.143.237;Rx;8;00 07 E7 03 DA 13 C5 0F;417333248x
1.143.523;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.146.884;Rx;8;00 02 00 00 02 00 00 00;18
1.159.852;Rx;8;25 03 00 00 00 00 00 28;258
1.160.103;Rx;8;00 00 00 00 00 00 00 00;259
1.160.351;Rx;8;B2 20 00 00 00 00 00 D2;260
1.160.599;Rx;8;10 27 00 00 00 00 00 37;261
1.160.887;Rx;8;00 07 E7 03 F3 13 C2 0F;417333248x
1.161.173;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.167.883;Rx;8;00 02 00 00 02 00 00 00;18
1.179.900;Rx;8;25 03 00 00 00 00 00 28;258
1.180.150;Rx;8;00 00 00 00 00 00 00 00;259
1.180.398;Rx;8;B2 20 00 00 00 00 00 D2;260
1.180.646;Rx;8;10 27 00 00 00 00 00 37;261
1.180.928;Rx;8;00 07 E7 03 0A 14 C5 0F;417333248x
1.181.215;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.188.882;Rx;8;00 02 00 00 02 00 00 00;18
1.199.935;Rx;8;25 03 00 00 00 00 00 28;258
1.200.185;Rx;8;00 00 00 00 00 00 00 00;259
1.200.433;Rx;8;B2 20 00 00 00 00 00 D2;260
1.200.682;Rx;8;10 27 00 00 00 00 00 37;261
1.200.966;Rx;8;00 07 E7 03 21 14 C2 0F;417333248x
1.201.252;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.208.874;Rx;8;02 00 00 00 1E 00 CB 02;785
1.209.906;Rx;8;00 02 00 00 02 00 00 00;18
1.219.971;Rx;8;25 03 00 00 00 00 00 28;258
1.220.221;Rx;8;00 00 00 00 00 00 00 00;259
1.220.469;Rx;8;B2 20 00 00 00 00 00 D2;260
1.220.717;Rx;8;10 27 00 00 00 00 00 37;261
1.221.001;Rx;8;00 07 E7 03 3A 14 C2 0F;417333248x
1.221.287;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.231.893;Rx;8;00 00 3C 37 00 00 00 00;274
1.239.382;Rx;8;22 FF FF FF FF FF FF FF;516
1.239.622;Rx;8;C6 0F 12 B0 0F 05 00 00;517
1.239.868;Rx;8;38 01 37 02 00 00 00 00;518
1.241.900;Rx;8;01 00 00 00 00 00 00 00;275
1.243.874;Rx;8;00 02 00 00 02 00 00 00;18
1.244.912;Rx;8;25 03 00 00 00 00 00 28;258
1.245.162;Rx;8;00 00 00 00 00 00 00 00;259
1.245.410;Rx;8;B2 20 00 00 00 00 00 D2;260
1.245.659;Rx;8;10 27 00 00 00 00 00 37;261
1.245.941;Rx;8;00 07 E7 03 51 14 C5 0F;417333248x
1.246.227;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.260.096;Rx;8;25 03 00 00 00 00 00 28;258
1.260.346;Rx;8;00 00 00 00 00 00 00 00;259
1.260.594;Rx;8;B2 20 00 00 00 00 00 D2;260
1.260.842;Rx;8;10 27 00 00 00 00 00 37;261
1.261.126;Rx;8;00 07 E7 03 67 14 C9 0F;417333248x
1.261.413;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.264.870;Rx;8;00 02 00 00 02 00 00 00;18
1.280.128;Rx;8;25 03 00 00 00 00 00 28;258
1.280.378;Rx;8;00 00 00 00 00 00 00 00;259
1.280.626;Rx;8;B2 20 00 00 00 00 00 D2;260
1.280.874;Rx;8;10 27 00 00 00 00 00 37;261
1.281.160;Rx;8;00 07 E7 03 80 14 C5 0F;417333248x
1.281.446;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.285.884;Rx;8;00 02 00 00 02 00 00 00;18
1.287.870;Rx;8;50 35 15 32 33 00 00 00;791
1.300.177;Rx;8;25 03 00 00 00 00 00 28;258
1.300.427;Rx;8;00 00 00 00 00 00 00 00;259
1.300.675;Rx;8;B2 20 00 00 00 00 00 D2;260
1.300.924;Rx;8;10 27 00 00 00 00 00 37;261
1.301.206;Rx;8;00 07 E7 03 97 14 C5 0F;417333248x
1.301.492;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.306.882;Rx;8;00 02 00 00 02 00 00 00;18
1.320.221;Rx;8;25 03 00 00 00 00 00 28;258
1.320.471;Rx;8;00 00 00 00 00 00 00 00;259
1.320.719;Rx;8;B2 20 00 00 00 00 00 D2;260
1.320.967;Rx;8;10 27 00 00 00 00 00 37;261
1.321.253;Rx;8;00 07 E7 03 B0 14 C2 0F;417333248x
1.321.540;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.322.872;Rx;8;02 00 00 00 1D 00 CB 02;785
1.338.229;Rx;8;03 03 01 02 00 00 00 00;771
1.338.473;Rx;8;18 04 1C 00 00 16 03 00;770
1.338.709;Rx;8;03 44 35 4E 30 30 30 30;772
1.339.623;Rx;8;00 00 C8 00 00 00 07 CF;513
1.339.871;Rx;8;08 01 00 00 00 00 00 09;514
1.340.103;Rx;8;83 B6 CF EC 43 FB 14 3F;515
1.340.724;Rx;8;25 03 00 00 00 00 00 28;258
1.340.972;Rx;8;00 02 00 00 02 00 00 00;18
1.341.222;Rx;8;00 00 00 00 00 00 00 00;259
1.341.470;Rx;8;B2 20 00 00 00 00 00 D2;260
1.341.718;Rx;8;10 27 00 00 00 00 00 37;261
1.342.000;Rx;8;00 07 E7 03 C9 14 C5 0F;417333248x
1.342.286;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.345.878;Rx;8;00 00 3C 37 00 00 00 00;274
1.354.874;Rx;8;05 05 03 03 01 00 03 03;789
1.355.886;Rx;8;01 00 00 00 00 00 00 00;275
1.360.323;Rx;8;25 03 00 00 00 00 00 28;258
1.360.573;Rx;8;00 00 00 00 00 00 00 00;259
1.360.821;Rx;8;B2 20 00 00 00 00 00 D2;260
1.361.069;Rx;8;10 27 00 00 00 00 00 37;261
1.361.355;Rx;8;00 07 E7 03 E2 14 C2 0F;417333248x
1.361.641;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.361.891;Rx;8;00 02 00 00 02 00 00 00;18
1.380.371;Rx;8;25 03 00 00 00 00 00 28;258
1.380.621;Rx;8;00 00 00 00 00 00 00 00;259
1.380.869;Rx;8;B2 20 00 00 00 00 00 D2;260
1.381.117;Rx;8;10 27 00 00 00 00 00 37;261
1.381.405;Rx;8;00 07 E7 03 FC 14 C2 0F;417333248x
1.381.691;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.382.881;Rx;8;00 02 00 00 02 00 00 00;18
1.400.423;Rx;8;25 03 00 00 00 00 00 28;258
1.400.673;Rx;8;00 00 00 00 00 00 00 00;259
1.400.921;Rx;8;B2 20 00 00 00 00 00 D2;260
1.401.169;Rx;8;10 27 00 00 00 00 00 37;261
1.401.451;Rx;8;00 07 E7 03 15 15 C7 0F;417333248x
1.401.737;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.403.877;Rx;8;00 02 00 00 02 00 00 00;18
1.420.477;Rx;8;25 03 00 00 00 00 00 28;258
1.420.727;Rx;8;00 00 00 00 00 00 00 00;259
1.420.975;Rx;8;B2 20 00 00 00 00 00 D2;260
1.421.223;Rx;8;10 27 00 00 00 00 00 37;261
1.421.503;Rx;8;00 07 E7 03 2E 15 C9 0F;417333248x
1.421.789;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.424.875;Rx;8;00 02 00 00 02 00 00 00;18
1.436.867;Rx;8;02 00 00 00 1B 00 CB 02;785
1.437.475;Rx;8;00 33 01 22 08 02 02 00;773
1.437.713;Rx;8;00 33 01 22 08 03 01 01;774
1.438.003;Rx;8;00 00 00 00 00 00 01 00;417333259x
1.439.838;Rx;8;E0 38 37 38 38 FF FF FF;516
1.440.078;Rx;8;C6 0F 12 B0 0F 05 00 00;517
1.440.324;Rx;8;38 01 37 02 00 00 00 00;518
1.445.404;Rx;8;25 03 00 00 00 00 00 28;258
1.445.655;Rx;8;00 00 00 00 00 00 00 00;259
1.445.903;Rx;8;B2 20 00 00 00 00 00 D2;260
1.446.151;Rx;8;10 27 00 00 00 00 00 37;261
1.446.435;Rx;8;00 07 E7 03 47 15 C2 0F;417333248x
1.446.721;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.458.875;Rx;8;00 02 00 00 02 00 00 00;18
1.459.877;Rx;8;00 00 3C 37 00 00 00 00;274
1.460.581;Rx;8;25 03 00 00 00 00 00 28;258
1.460.831;Rx;8;00 00 00 00 00 00 00 00;259
1.461.079;Rx;8;B2 20 00 00 00 00 00 D2;260
1.461.327;Rx;8;10 27 00 00 00 00 00 37;261
1.461.610;Rx;8;00 07 E7 03 63 15 C5 0F;417333248x
1.461.896;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.469.902;Rx;8;01 00 00 00 00 00 00 00;275
1.479.873;Rx;8;00 02 00 00 02 00 00 00;18
1.480.627;Rx;8;25 03 00 00 00 00 00 28;258
1.480.878;Rx;8;00 00 00 00 00 00 00 00;259
1.481.126;Rx;8;B2 20 00 00 00 00 00 D2;260
1.481.374;Rx;8;10 27 00 00 00 00 00 37;261
1.481.660;Rx;8;00 07 E7 03 7C 15 C5 0F;417333248x
1.481.946;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.500.653;Rx;8;25 03 00 00 00 00 00 28;258
1.500.902;Rx;8;00 02 00 00 02 00 00 00;18
1.501.152;Rx;8;00 00 00 00 00 00 00 00;259
1.501.400;Rx;8;B2 20 00 00 00 00 00 D2;260
1.501.648;Rx;8;10 27 00 00 00 00 00 37;261
1.501.932;Rx;8;00 07 E7 03 86 15 C2 0F;417333248x
1.502.218;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.513.862;Rx;8;04 00 00 04 05 00 20 00;792
1.520.713;Rx;8;25 03 00 00 00 00 00 28;258
1.520.963;Rx;8;00 00 00 00 00 00 00 00;259
1.521.211;Rx;8;B2 20 00 00 00 00 00 D2;260
1.521.459;Rx;8;10 27 00 00 00 00 00 37;261
1.521.747;Rx;8;00 07 E7 03 B1 15 C2 0F;417333248x
1.521.995;Rx;8;00 02 00 00 02 00 00 00;18
1.522.281;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.538.708;Rx;8;03 03 01 02 00 00 00 00;771
1.538.953;Rx;8;18 04 1C 00 00 16 03 00;770
1.539.197;Rx;8;04 30 34 33 00 00 00 00;772
1.540.103;Rx;8;00 00 C8 00 00 00 07 CF;513
1.540.351;Rx;8;08 01 00 00 00 00 00 09;514
1.540.583;Rx;8;84 C5 8F F1 43 FC 14 3F;515
1.542.877;Rx;8;00 02 00 00 02 00 00 00;18
1.543.225;Rx;8;25 03 00 00 00 00 00 28;258
1.543.476;Rx;8;00 00 00 00 00 00 00 00;259
1.543.724;Rx;8;B2 20 00 00 00 00 00 D2;260
1.543.972;Rx;8;10 27 00 00 00 00 00 37;261
1.544.254;Rx;8;00 07 E7 03 CF 15 C5 0F;417333248x
1.544.540;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.550.872;Rx;8;02 00 00 00 1A 00 CB 02;785
1.560.819;Rx;8;25 03 00 00 00 00 00 28;258
1.561.069;Rx;8;00 00 00 00 00 00 00 00;259
1.561.317;Rx;8;B2 20 00 00 00 00 00 D2;260
1.561.565;Rx;8;10 27 00 00 00 00 00 37;261
1.561.849;Rx;8;00 07 E7 03 EA 15 CB 0F;417333248x
1.562.135;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.573.883;Rx;8;00 00 3C 37 00 00 00 00;274
1.576.885;Rx;8;00 02 00 00 02 00 00 00;18
1.580.884;Rx;8;25 03 00 00 00 00 00 28;258
1.581.134;Rx;8;00 00 00 00 00 00 00 00;259
1.581.382;Rx;8;B2 20 00 00 00 00 00 D2;260
1.581.630;Rx;8;10 27 00 00 00 00 00 37;261
1.581.914;Rx;8;00 07 E7 03 09 16 C2 0F;417333248x
1.582.154;Rx;8;05 05 03 03 01 00 03 03;789
1.582.440;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.583.880;Rx;8;01 00 00 00 00 00 00 00;275
1.597.872;Rx;8;00 02 00 00 02 00 00 00;18
1.600.932;Rx;8;25 03 00 00 00 00 00 28;258
1.601.183;Rx;8;00 00 00 00 00 00 00 00;259
1.601.431;Rx;8;B2 20 00 00 00 00 00 D2;260
1.601.679;Rx;8;10 27 00 00 00 00 00 37;261
1.601.967;Rx;8;00 07 E7 03 24 16 C2 0F;417333248x
1.602.253;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.618.875;Rx;8;00 02 00 00 02 00 00 00;18
1.620.967;Rx;8;25 03 00 00 00 00 00 28;258
1.621.217;Rx;8;00 00 00 00 00 00 00 00;259
1.621.465;Rx;8;B2 20 00 00 00 00 00 D2;260
1.621.713;Rx;8;10 27 00 00 00 00 00 37;261
1.622.000;Rx;8;00 07 E7 03 42 16 C2 0F;417333248x
1.622.286;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.639.871;Rx;8;00 02 00 00 02 00 00 00;18
1.640.355;Rx;8;E1 FF 39 38 39 3B 40 FF;516
1.640.595;Rx;8;C6 0F 12 B0 0F 05 00 00;517
1.640.842;Rx;8;38 01 37 02 00 00 00 00;518
1.645.896;Rx;8;25 03 00 00 00 00 00 28;258
1.646.146;Rx;8;00 00 00 00 00 00 00 00;259
1.646.394;Rx;8;B2 20 00 00 00 00 00 D2;260
1.646.642;Rx;8;10 27 00 00 00 00 00 37;261
1.646.927;Rx;8;00 07 E7 03 5E 16 C2 0F;417333248x
1.647.213;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.660.880;Rx;8;00 02 00 00 02 00 00 00;18
1.661.126;Rx;8;25 03 00 00 00 00 00 28;258
1.661.377;Rx;8;00 00 00 00 00 00 00 00;259
1.661.625;Rx;8;B2 20 00 00 00 00 00 D2;260
1.661.873;Rx;8;10 27 00 00 00 00 00 37;261
1.662.163;Rx;8;00 07 E7 03 7C 16 C2 0F;417333248x
1.662.449;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.664.867;Rx;8;02 00 00 00 18 00 CB 02;785
1.681.120;Rx;8;25 03 00 00 00 00 00 28;258
1.681.371;Rx;8;00 00 00 00 00 00 00 00;259
1.681.619;Rx;8;B2 20 00 00 00 00 00 D2;260
1.681.867;Rx;8;10 27 00 00 00 00 00 37;261
1.682.147;Rx;8;00 07 E7 03 9D 16 C5 0F;417333248x
1.682.433;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.687.871;Rx;8;00 00 3C 37 00 00 00 00;274
1.694.871;Rx;8;00 02 00 00 02 00 00 00;18
1.697.877;Rx;8;01 00 00 00 00 00 00 00;275
1.701.165;Rx;8;25 03 00 00 00 00 00 28;258
1.701.415;Rx;8;00 00 00 00 00 00 00 00;259
1.701.664;Rx;8;B2 20 00 00 00 00 00 D2;260
1.701.912;Rx;8;10 27 00 00 00 00 00 37;261
1.702.196;Rx;8;00 07 E7 03 BB 16 C2 0F;417333248x
1.702.482;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.715.870;Rx;8;00 02 00 00 02 00 00 00;18
1.721.216;Rx;8;25 03 00 00 00 00 00 28;258
1.721.466;Rx;8;00 00 00 00 00 00 00 00;259
1.721.714;Rx;8;B2 20 00 00 00 00 00 D2;260
1.721.962;Rx;8;10 27 00 00 00 00 00 37;261
1.722.249;Rx;8;00 07 E7 03 DC 16 C5 0F;417333248x
1.722.535;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.736.890;Rx;8;00 02 00 00 02 00 00 00;18
1.739.205;Rx;8;03 03 01 02 00 00 00 00;771
1.739.449;Rx;8;18 04 1C 00 00 16 03 00;770
1.739.699;Rx;8;05 00 00 00 00 00 00 00;772
1.740.597;Rx;8;00 00 C8 00 00 00 07 CF;513
1.740.845;Rx;8;08 01 00 00 00 00 00 09;514
1.741.081;Rx;8;80 B2 CF EC 33 FB C8 3E;515
1.743.696;Rx;8;25 03 00 00 00 00 00 28;258
1.743.946;Rx;8;00 00 00 00 00 00 00 00;259
1.744.194;Rx;8;B2 20 00 00 00 00 00 D2;260
1.744.442;Rx;8;10 27 00 00 00 00 00 37;261
1.744.728;Rx;8;00 07 E7 03 FD 16 C7 0F;417333248x
1.745.014;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.757.862;Rx;8;00 02 00 00 02 00 00 00;18
1.761.302;Rx;8;25 03 00 00 00 00 00 28;258
1.761.552;Rx;8;00 00 00 00 00 00 00 00;259
1.761.801;Rx;8;B2 20 00 00 00 00 00 D2;260
1.762.049;Rx;8;10 27 00 00 00 00 00 37;261
1.762.339;Rx;8;00 07 E7 03 20 17 C2 0F;417333248x
1.762.625;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.778.859;Rx;8;00 02 00 00 02 00 00 00;18
1.779.865;Rx;8;02 00 00 00 16 00 CB 02;785
1.781.373;Rx;8;25 03 00 00 00 00 00 28;258
1.781.623;Rx;8;00 00 00 00 00 00 00 00;259
1.781.871;Rx;8;B2 20 00 00 00 00 00 D2;260
1.782.119;Rx;8;10 27 00 00 00 00 00 37;261
1.782.403;Rx;8;00 07 E7 03 46 17 C5 0F;417333248x
1.782.690;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.801.431;Rx;8;25 03 00 00 00 00 00 28;258
1.801.681;Rx;8;00 00 00 00 00 00 00 00;259
1.801.929;Rx;8;B2 20 00 00 00 00 00 D2;260
1.802.178;Rx;8;10 27 00 00 00 00 00 37;261
1.802.422;Rx;8;00 00 3C 37 00 00 00 00;274
1.802.706;Rx;8;00 07 E7 03 69 17 C5 0F;417333248x
1.802.992;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.808.864;Rx;8;05 05 03 03 01 00 03 03;789
1.811.878;Rx;8;01 00 00 00 00 00 00 00;275
1.812.872;Rx;8;00 02 00 00 02 00 00 00;18
1.821.480;Rx;8;25 03 00 00 00 00 00 28;258
1.821.731;Rx;8;00 00 00 00 00 00 00 00;259
1.821.979;Rx;8;B2 20 00 00 00 00 00 D2;260
1.822.227;Rx;8;10 27 00 00 00 00 00 37;261
1.822.511;Rx;8;00 07 E7 03 87 17 C5 0F;417333248x
1.822.797;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.833.879;Rx;8;00 02 00 00 02 00 00 00;18
1.840.835;Rx;8;22 FF FF FF FF FF FF FF;516
1.841.075;Rx;8;C6 0F 12 B0 0F 05 00 00;517
1.841.322;Rx;8;38 01 37 02 00 00 00 00;518
1.846.412;Rx;8;25 03 00 00 00 00 00 28;258
1.846.662;Rx;8;00 00 00 00 00 00 00 00;259
1.846.910;Rx;8;B2 20 00 00 00 00 00 D2;260
1.847.159;Rx;8;10 27 00 00 00 00 00 37;261
1.847.445;Rx;8;00 07 E7 03 AA 17 C5 0F;417333248x
1.847.731;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.853.857;Rx;8;50 35 15 32 33 00 00 00;791
1.854.869;Rx;8;00 02 00 00 02 00 00 00;18
1.861.555;Rx;8;25 03 00 00 00 00 00 28;258
1.861.805;Rx;8;00 00 00 00 00 00 00 00;259
1.862.054;Rx;8;B2 20 00 00 00 00 00 D2;260
1.862.302;Rx;8;10 27 00 00 00 00 00 37;261
1.862.588;Rx;8;00 07 E7 03 CD 17 C5 0F;417333248x
1.862.874;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.875.868;Rx;8;00 02 00 00 02 00 00 00;18
1.881.618;Rx;8;25 03 00 00 00 00 00 28;258
1.881.868;Rx;8;00 00 00 00 00 00 00 00;259
1.882.116;Rx;8;B2 20 00 00 00 00 00 D2;260
1.882.365;Rx;8;10 27 00 00 00 00 00 37;261
1.882.655;Rx;8;00 07 E7 03 F3 17 C2 0F;417333248x
1.882.941;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.892.863;Rx;8;02 00 00 00 14 00 CA 02;785
1.896.869;Rx;8;00 02 00 00 02 00 00 00;18
1.901.669;Rx;8;25 03 00 00 00 00 00 28;258
1.901.919;Rx;8;00 00 00 00 00 00 00 00;259
1.902.167;Rx;8;B2 20 00 00 00 00 00 D2;260
1.902.415;Rx;8;10 27 00 00 00 00 00 37;261
1.902.704;Rx;8;00 07 E7 03 14 18 C2 0F;417333248x
1.902.990;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.915.867;Rx;8;00 00 3C 37 00 00 00 00;274
1.921.702;Rx;8;25 03 00 00 00 00 00 28;258
1.921.952;Rx;8;00 00 00 00 00 00 00 00;259
1.922.200;Rx;8;B2 20 00 00 00 00 00 D2;260
1.922.448;Rx;8;10 27 00 00 00 00 00 37;261
1.922.734;Rx;8;00 07 E7 03 3F 18 C2 0F;417333248x
1.923.020;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.925.900;Rx;8;01 00 00 00 00 00 00 00;275
1.930.864;Rx;8;00 02 00 00 02 00 00 00;18
1.937.713;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
1.938.703;Rx;8;00 33 01 22 08 02 02 00;773
1.938.941;Rx;8;00 33 01 22 08 03 01 01;774
1.939.231;Rx;8;00 00 00 00 00 00 01 00;417333259x
1.939.726;Rx;8;03 03 01 02 00 00 00 00;771
1.939.970;Rx;8;18 04 1C 00 00 16 03 00;770
1.940.204;Rx;8;01 30 33 4E 4D 45 30 38;772
1.941.106;Rx;8;00 00 C8 00 00 00 07 CF;513
1.941.354;Rx;8;08 01 00 00 00 00 00 09;514
1.941.594;Rx;8;81 B0 0F F1 43 FC 08 3F;515
1.943.515;Rx;8;25 03 00 00 00 00 00 28;258
1.943.765;Rx;8;00 00 00 00 00 00 00 00;259
1.944.013;Rx;8;B2 20 00 00 00 00 00 D2;260
1.944.261;Rx;8;10 27 00 00 00 00 00 37;261
1.944.545;Rx;8;00 07 E7 03 64 18 C5 0F;417333248x
1.944.831;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.951.865;Rx;8;00 02 00 00 02 00 00 00;18
1.961.824;Rx;8;25 03 00 00 00 00 00 28;258
1.962.074;Rx;8;00 00 00 00 00 00 00 00;259
1.962.322;Rx;8;B2 20 00 00 00 00 00 D2;260
1.962.570;Rx;8;10 27 00 00 00 00 00 37;261
1.962.852;Rx;8;00 07 E7 03 8F 18 C5 0F;417333248x
1.963.139;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.971.852;Rx;8;01 32 30 32 33 30 33 32;786
1.972.864;Rx;8;00 02 00 00 02 00 00 00;18
1.973.855;Rx;8;02 35 30 30 30 31 00 00;786
1.981.869;Rx;8;25 03 00 00 00 00 00 28;258
1.982.119;Rx;8;00 00 00 00 00 00 00 00;259
1.982.367;Rx;8;B2 20 00 00 00 00 00 D2;260
1.982.616;Rx;8;10 27 00 00 00 00 00 37;261
1.982.896;Rx;8;00 07 E7 03 B7 18 C5 0F;417333248x
1.983.182;Rx;8;07 20 00 01 01 00 50 01;417333504x
1.993.882;Rx;8;00 02 00 00 02 00 00 00;18
2.001.902;Rx;8;25 03 00 00 00 00 00 28;258
2.002.152;Rx;8;00 00 00 00 00 00 00 00;259
2.002.400;Rx;8;B2 20 00 00 00 00 00 D2;260
2.002.649;Rx;8;10 27 00 00 00 00 00 37;261
2.002.935;Rx;8;00 07 E7 03 E5 18 C5 0F;417333248x
2.003.221;Rx;8;07 20 00 01 01 00 50 01;417333504x
2.006.875;Rx;8;02 00 00 00 14 00 CA 02;785
2.010.266;26 R;1;03 XR 0 E 0 O 0 B 10.97;
2.010.266;sta;rr;or active;
2.010.266;R 0;X;R 0 E 0 O 0 B 0.00%;
2.010.266;sta;rr;or active;
2.014.855;Rx;8;00 02 00 00 02 00 00 00;18
2.021.937;Rx;8;25 03 00 00 00 00 00 28;258
2.022.187;Rx;8;00 00 00 00 00 00 00 00;259
2.022.436;Rx;8;B2 20 00 00 00 00 00 D2;260
2.022.684;Rx;8;10 27 00 00 00 00 00 37;261
2.022.972;Rx;8;00 07 E7 03 0F 19 C2 0F;417333248x
2.023.258;Rx;8;07 20 00 01 01 00 50 01;417333504x
2.029.866;Rx;8;00 00 3C 37 00 00 00 00;274
2.035.860;Rx;8;05 05 03 03 01 00 03 03;789
2.039.872;Rx;8;01 00 00 00 00 00 00 00;275
2.041.316;Rx;8;E0 38 37 38 38 FF FF FF;516
2.041.556;Rx;8;C6 0F 12 B0 0F 05 00 00;517
2.041.802;Rx;8;38 01 37 02 00 00 00 00;518
2.042.985;Rx;8;25 03 00 00 00 00 00 28;258
2.043.235;Rx;8;00 00 00 00 00 00 00 00;259
2.043.483;Rx;8;B2 20 00 00 00 00 00 D2;260
2.043.731;Rx;8;10 27 00 00 00 00 00 37;261
2.044.015;Rx;8;00 07 E7 03 3D 19 C2 0F;417333248x
2.044.301;Rx;8;07 20 00 01 01 00 50 01;417333504x
2.048.865;Rx;8;00 02 00 00 02 00 00 00;18
2.062.030;Rx;8;25 03 00 00 00 00 00 28;258
2.062.280;Rx;8;00 00 00 00 00 00 00 00;259
2.062.528;Rx;8;B2 20 00 00 00 00 00 D2;260
2.062.777;Rx;8;10 27 00 00 00 00 00 37;261
2.063.065;Rx;8;00 07 E7 03 6C 19 C2 0F;417333248x
2.063.351;Rx;8;07 20 00 01 01 00 50 01;417333504x
2.069.867;Rx;8;00 02 00 00 02 00 00 00;18
2.079.872;Rx;8;05 00 00 00 00 00 00 00;792
2.082.095;Rx;8;25 03 00 00 00 00 00 28;258
2.082.345;Rx;8;00 00 00 00 00 00 00 00;259
2.082.593;Rx;8;B2 20 00 00 00 00 00 D2;260
